sentence_idx,original,condition,variant_idx,variant_text,final_passes,regen_attempts,failed_criteria,note,needs_manual_review
613,"We dream throughout the night, in cycles of about ninety minutes each.",syntactic,9,"Musicians rehearse before the concert, in blocks of almost thirty minutes each.",True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",syntactic,10,"Runners sprint around the track, in intervals of roughly sixty seconds each.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",paraphrase,1,A frozen tub received the blended cream before the crank was rotated to subject it to low temperatures.,True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",paraphrase,2,"Into a chilled container the creamy blend was emptied, after which cranking began to let frost act on it.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",paraphrase,3,"It was the custard-like blend that we tipped into an ice-cold vessel, then began rotating the handle so the chill could reach it.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",paraphrase,4,The pouring of the dairy blend into a pre-frozen pail preceded the commencement of handle-turning to let the cold penetrate.,True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",paraphrase,5,There was a moment when we transferred the whipped dairy into a frosty bucket and started spinning the lever to let the freeze contact it.,True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",paraphrase,6,"A frosty pail was what the creamy concoction went into, followed by handle-cranking to bring it into contact with the chill.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",paraphrase,7,"After the dairy mixture had been tipped into a tub kept below freezing, the crank was set in motion to let the cold envelop it.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",paraphrase,8,What we did was empty the velvety liquid into an ice-lined container and then begin lever-rotation so frost could affect it.,True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",paraphrase,9,"The handle began to turn only once the whipped custard had been emptied into a sub-zero pail, exposing the blend to the chill.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",paraphrase,10,"Rotating the crank came right after the creamy contents were decanted into a freezer-cold tub, allowing the low temperature to meet them.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",syntactic,1,"We tossed the metal fragments into a burning kiln, then began pulling the lever to subject it to the heat.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",syntactic,2,"We dragged the wooden crate onto a moving truck, then commenced pushing the button to connect it to the engine.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",syntactic,3,"We hurled the glass marbles into a swirling vat, then started pressing the pedal to immerse it in the dye.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",syntactic,4,"We poured the liquid silver into a glowing mold, then began twisting the handle to submit it to the pressure.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",syntactic,5,"We flipped the plastic sheets into a spinning drum, then started cranking the wheel to introduce it to the blades.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",syntactic,6,"We shoved the stone blocks into a rumbling mixer, then began yanking the cord to expose it to the grit.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",syntactic,7,"We lobbed the rubber balls into a shaking bin, then started flicking the switch to bring it to the vibration.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",syntactic,8,"We pitched the paper wads into a roaring furnace, then began turning the dial to submit it to the flames.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",syntactic,9,"We heaved the cloth bundles into a churning washer, then started pumping the pedal to immerse it in the soap.",True,0,,,False
614,"We poured the cream mixture into a frozen tub, then started turning the crank to expose it to the cold.",syntactic,10,"We flung the leather strips into a humming chamber, then began rotating the knob to expose it to the steam.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",paraphrase,1,"The kitchen was yielded to the cyclone after we dashed inside, snatched provisions, and banged the entrance shut.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",paraphrase,2,"It was the hurricane that wound up owning the kitchen once we rushed in, seized snacks, and slammed the portal.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",paraphrase,3,"There was a moment when we bolted indoors, grabbed rations, crashed the door, and ceded the cooking area to the storm.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",paraphrase,4,"What we did was sprint in, pocket some edibles, bang the entryway closed, and hand the galley over to the tempest.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",paraphrase,5,"The cooking zone was handed to the twister once we darted in, nabbed nibbles, and slammed the barrier.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",paraphrase,6,"After dashing inside, seizing sustenance, and slamming the gate, we relinquished the culinary space to the hurricane.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",paraphrase,7,"A storm took charge of the kitchen after we raced in, secured food, and shut the door with a crash.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",paraphrase,8,"It was inside that we rushed, grabbed grub, slammed the hatch, and left the kitchen to the cyclone.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",paraphrase,9,"The tempest received the kitchen once we burst in, clutched provisions, and sent the door crashing.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",paraphrase,10,"Our invasion involved sprinting indoors, snatching meals, slamming the exit, and abandoning the cookroom to the hurricane.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",syntactic,1,"We leapt up, borrowed some tools, locked the gate, and yielded the garden to the intruders.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",syntactic,2,"We dashed out, sampled some wine, bolted the hatch, and relinquished the cellar to the floodwater.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",syntactic,3,"We crept down, snatched some coins, sealed the vault, and abandoned the treasury to the bandits.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",syntactic,4,"We marched back, collected some seeds, barred the window, and ceded the greenhouse to the blizzard.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",syntactic,5,"We hurried inside, tasted some soup, fastened the shutter, and surrendered the pantry to the swarm.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",syntactic,6,"We slipped through, pocketed some gems, secured the portal, and forfeited the gallery to the rebels.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",syntactic,7,"We bounded forward, lifted some books, chained the entryway, and handed the library to the flames.",True,0,,,False
615,"We ran in, grabbed some food, slammed the door, and surrendered the kitchen to the hurricane.",syntactic,8,"We tiptoed upstairs, grabbed some keys, latched the cabin, and vacated the observatory for the tempest.",True,0,,,False
